id,tipo,precio,intervalo pago,propiedad
6109,Kids,396.77,23,4388
6110,Tools,288.93,17,4055
6111,Home,19.47,60,4967
6112,Garden,209.27,9,4193
6113,Clothing,151.36,73,4487
6114,Toys,495.33,46,4159
6115,Electronics,300.08,15,4642
6116,Games,486.22,85,4171
6117,Garden,54.32,84,4770
6118,Health,474.57,86,4111
6119,Home,293.96,72,4074
6120,Health,321.73,58,4170
6121,Clothing,403.02,72,4187
6122,Automotive,470.91,41,4805
6123,Computers,442.68,17,4657
6124,Books,344.24,49,4016
6125,Games,171.09,16,4871
6126,Clothing,412.87,11,4785
6127,Health,357.13,35,4387
6128,Electronics,131.26,49,4968
6129,Baby,136.83,5,4569
6130,Tools,450.23,76,4069
6131,Books,109.24,42,4652
6132,Toys,460.19,44,4921
6133,Toys,158.47,59,4282
6134,Health,338.9,1,4211
6135,Sports,96.18,35,4428
6136,Movies,378.64,29,4024
6137,Music,16.83,87,4667
6138,Shoes,97.79,9,4816
6139,Industrial,368.79,57,4841
6140,Movies,490.5,1,4912
6141,Tools,335.49,16,4246
6142,Tools,212.67,18,4531
6143,Industrial,148.64,60,4638
6144,Clothing,13.12,31,4522
6145,Baby,120.63,42,4658
6146,Shoes,240.16,52,4219
6147,Tools,339.31,55,4170
6148,Beauty,81.25,36,4458
6149,Health,459.52,78,4293
6150,Sports,8.61,10,4593
6151,Beauty,414.91,87,4962
6152,Electronics,405.36,60,4460
6153,Kids,159.89,73,4600
6154,Toys,55.99,54,4983
6155,Automotive,374.07,48,4093
6156,Movies,60.64,27,4583
6157,Clothing,460.83,85,4975
6158,Clothing,151.82,66,4793
6159,Health,353.14,22,4823
6160,Health,79.92,35,4582
6161,Garden,242.92,76,4030
6162,Kids,447.01,20,4168
6163,Sports,253.69,23,4776
6164,Jewelery,436.25,86,4320
6165,Sports,62.49,52,4924
6166,Electronics,76.7,42,4326
6167,Clothing,422.75,52,4219
6168,Games,159.5,81,4108
6169,Computers,361.99,21,4265
6170,Outdoors,208.95,13,4804
6171,Outdoors,130.05,65,4645
6172,Music,146.72,45,4521
6173,Tools,334.16,88,4229
6174,Home,128.73,85,4409
6175,Movies,284.87,49,4420
6176,Beauty,46.31,44,4264
6177,Industrial,117.58,52,4187
6178,Kids,493.07,67,4420
6179,Tools,462.14,60,4390
6180,Toys,87.61,10,4696
6181,Electronics,474.2,73,4097
6182,Grocery,53.38,43,4987
6183,Outdoors,417.46,34,4091
6184,Movies,23.62,56,4900
6185,Beauty,495.51,2,4222
6186,Kids,6.43,4,4779
6187,Books,486.28,8,4230
6188,Kids,100.86,66,4380
6189,Health,307.8,67,4915
6190,Clothing,202.68,66,4504
6191,Industrial,246.64,51,4415
6192,Movies,76.26,37,4485
6193,Sports,492.56,69,4720
6194,Movies,268.23,13,4171
6195,Games,50.27,34,4479
6196,Electronics,131.67,88,4485
6197,Jewelery,258.81,40,4900
6198,Grocery,463.85,64,4932
6199,Computers,171.79,17,4860
6200,Games,290.37,45,4457
6201,Movies,140.21,34,4705
6202,Jewelery,375.29,48,4523
6203,Home,385.01,58,4387
6204,Movies,350.13,82,4209
6205,Shoes,142.29,74,4321
6206,Garden,296.31,47,4451
6207,Sports,297.85,5,4801
6208,Electronics,321.99,77,4682
6209,Jewelery,258.97,81,4788
6210,Home,20.53,12,4429
6211,Baby,159.81,87,4158
6212,Computers,316.77,76,4748
6213,Grocery,213.94,73,4918
6214,Grocery,177.99,83,4922
6215,Electronics,304.25,86,4903
6216,Health,485.38,6,4947
6217,Baby,436.92,41,4678
6218,Computers,135.21,74,4857
6219,Electronics,148.7,50,4480
6220,Games,140.84,24,4745
6221,Jewelery,421.84,3,4898
6222,Clothing,77.73,31,4841
6223,Baby,408.84,61,4066
6224,Outdoors,128.3,28,4485
6225,Beauty,72.89,87,4965
6226,Outdoors,372.31,71,4307
6227,Industrial,383.63,15,4752
6228,Tools,320.5,35,4125
6229,Sports,303.58,4,4474
6230,Industrial,216.42,62,4398
6231,Kids,347.17,10,4508
6232,Books,392.49,89,4444
6233,Home,379.5,88,4268
6234,Industrial,279.9,39,4730
6235,Kids,57.04,62,4243
6236,Toys,179.14,59,4393
6237,Movies,43.63,20,4484
6238,Jewelery,198.4,50,4322
6239,Shoes,42.94,12,4995
6240,Garden,299.07,65,4736
6241,Music,207.76,75,4123
6242,Home,210.46,71,4600
6243,Clothing,485.8,68,4668
6244,Jewelery,248.68,88,4389
6245,Beauty,25.73,7,4083
6246,Clothing,187.07,34,4729
6247,Outdoors,380.6,33,4264
6248,Tools,260.18,30,4991
6249,Automotive,329.47,25,4222
6250,Grocery,497.56,1,4357
6251,Computers,465.31,72,4389
6252,Industrial,185.62,74,4386
6253,Baby,36.95,33,4665
6254,Electronics,452.87,89,4195
6255,Computers,448.71,64,4346
6256,Toys,423.98,3,4730
6257,Baby,65.9,24,4014
6258,Jewelery,350.74,39,4716
6259,Clothing,396.08,58,4975
6260,Jewelery,278.98,48,4785
6261,Books,412.37,60,4811
6262,Kids,195.56,73,4344
6263,Music,23.91,46,4003
6264,Computers,473.37,40,4592
6265,Clothing,73.68,9,4518
6266,Games,498.09,14,4042
6267,Tools,163.8,64,4743
6268,Garden,25.49,67,4615
6269,Clothing,275.26,73,4482
6270,Health,460.1,33,4824
6271,Home,160.49,63,4716
6272,Electronics,490.77,39,4771
6273,Electronics,347.99,70,4510
6274,Home,220.17,71,4385
6275,Kids,420.27,89,4706
6276,Home,260.67,65,4842
6277,Electronics,49.27,14,4691
6278,Jewelery,442.29,47,4619
6279,Grocery,38.83,8,4840
6280,Shoes,36.71,46,4437
6281,Grocery,348.6,12,4570
6282,Books,85.03,87,4128
6283,Grocery,294.01,2,4637
6284,Games,223.78,86,4690
6285,Outdoors,300.32,68,4684
6286,Electronics,44.17,29,4262
6287,Garden,142.8,18,4274
6288,Tools,245.02,66,4931
6289,Shoes,471.55,1,4723
6290,Books,119.3,74,4893
6291,Grocery,120.49,87,4955
6292,Clothing,137.32,81,4273
6293,Jewelery,39.95,90,4923
6294,Home,183.45,56,4652
6295,Clothing,357.63,29,4703
6296,Tools,289.43,85,4982
6297,Beauty,482.63,15,4539
6298,Computers,26.09,60,4055
6299,Shoes,433.7,65,4841
6300,Books,268.36,49,4531
6301,Sports,406.21,15,4568
6302,Baby,445.35,33,4838
6303,Industrial,341.72,86,4771
6304,Toys,138.44,2,4028
6305,Baby,121.79,46,4467
6306,Electronics,456.37,6,4162
6307,Garden,111.57,55,4145
6308,Books,259.28,58,4004
6309,Health,92.67,60,4002
6310,Movies,97.81,51,4885
6311,Electronics,173.17,29,4079
6312,Movies,253.19,66,4289
6313,Computers,270.11,45,4615
6314,Games,295.87,69,4843
6315,Home,407.66,51,4525
6316,Electronics,90.45,15,4090
6317,Outdoors,177.14,81,4326
6318,Health,394.91,86,4825
6319,Toys,47.39,80,4096
6320,Music,160.37,3,4485
6321,Books,122.72,31,4228
6322,Health,159.43,70,4650
6323,Sports,25.41,22,4215
6324,Health,349.7,69,4199
6325,Games,220.47,62,4767
6326,Beauty,239.62,80,4911
6327,Games,345.45,56,4254
6328,Computers,488.65,36,4267
6329,Music,167.98,78,4798
6330,Kids,408.63,80,4027
6331,Industrial,110.66,60,4598
6332,Automotive,478.05,83,4181
6333,Grocery,348.15,24,4062
6334,Shoes,65.73,1,4802
6335,Electronics,187.87,33,4408
6336,Toys,146.81,36,4422
6337,Garden,281.74,36,4309
6338,Electronics,204.99,47,4693
6339,Garden,205.42,71,4098
6340,Sports,322.31,50,4793
6341,Baby,107.95,51,4122
6342,Electronics,208.61,82,4897
6343,Books,332.31,82,4008
6344,Toys,191.35,39,4685
6345,Movies,16.52,83,4561
6346,Jewelery,341.74,34,4987
6347,Music,81.27,30,4721
6348,Grocery,399.2,55,4836
6349,Garden,410.06,3,4821
6350,Kids,177.08,28,4280
6351,Home,496.44,28,4326
6352,Computers,75.29,24,4579
6353,Outdoors,156.41,28,4188
6354,Movies,285.47,59,4349
6355,Kids,87.05,58,4136
6356,Tools,427.29,50,4074
6357,Music,426.99,61,4924
6358,Jewelery,340.17,74,4063
6359,Home,302.92,70,4873
6360,Automotive,34.91,57,4706
6361,Health,225.98,43,4250
6362,Shoes,258.13,15,4017
6363,Garden,474.19,16,4929
6364,Health,137.38,73,4555
6365,Computers,425.34,42,4542
6366,Tools,478.21,47,4942
6367,Home,306.62,87,4009
6368,Games,279.7,88,4675
6369,Grocery,382.33,30,4387
6370,Beauty,46.53,15,4044
6371,Games,286.43,55,4577
6372,Movies,266.9,81,4069
6373,Sports,64.92,82,4954
6374,Industrial,276.89,43,4071
6375,Toys,380.55,85,4722
6376,Grocery,395.07,35,4388
6377,Jewelery,337.85,47,4475
6378,Movies,47.9,58,4742
6379,Automotive,473.89,80,4231
6380,Toys,368.47,30,4286
6381,Health,217.25,90,4913
6382,Tools,485.55,35,4368
6383,Electronics,353.34,22,4141
6384,Movies,189.24,74,4774
6385,Garden,352.45,85,4625
6386,Clothing,247.91,16,4230
6387,Shoes,447.41,75,4773
6388,Jewelery,393.22,15,4395
6389,Toys,361.55,43,4418
6390,Games,493.01,86,4555
6391,Movies,38.2,76,4840
6392,Jewelery,422.3,50,4313
6393,Baby,288.43,87,4173
6394,Shoes,293.44,52,4756
6395,Clothing,266.01,8,4116
6396,Baby,84.15,39,4903
6397,Movies,305.18,7,4320
6398,Automotive,317.5,63,4506
6399,Grocery,36.15,5,4850
6400,Sports,142.87,83,4344
6401,Tools,309.49,17,4349
6402,Computers,345.14,62,4480
6403,Kids,324.34,35,4171
6404,Jewelery,449.85,81,4244
6405,Grocery,236.25,30,4530
6406,Music,426.72,65,4389
6407,Books,422.08,10,4449
6408,Sports,4.94,44,4700
6409,Tools,375.01,2,4740
6410,Toys,459.4,4,4636
6411,Music,314.11,63,4391
6412,Books,316.53,46,4033
6413,Shoes,318.72,23,4089
6414,Games,82.37,65,4650
6415,Toys,279.89,12,4042
6416,Baby,42.54,78,4339
6417,Computers,6.41,53,4786
6418,Automotive,469.84,37,4661
6419,Movies,340.87,16,4825
6420,Home,298.02,71,4508
6421,Books,287.71,82,4100
6422,Garden,261.01,35,4437
6423,Sports,358.76,30,4866
6424,Garden,476.63,49,4912
6425,Computers,282.17,28,4854
6426,Clothing,297.24,8,4222
6427,Clothing,368.6,12,4335
6428,Movies,109.05,72,4458
6429,Books,178.04,23,4525
6430,Grocery,94.28,55,4438
6431,Sports,181.26,62,4391
6432,Computers,211.7,45,4040
6433,Music,489.14,23,4398
6434,Music,32.76,23,4453
6435,Shoes,76.7,25,4625
6436,Tools,170.8,83,4385
6437,Games,175.28,89,4365
6438,Kids,274.25,4,4804
6439,Music,200.48,23,4623
6440,Sports,453.16,49,4373
6441,Tools,339.4,57,4633
6442,Computers,244.5,44,4044
6443,Tools,81.99,28,4751
6444,Home,259.1,68,4658
6445,Outdoors,204.97,33,4328
6446,Jewelery,113.25,66,4208
6447,Clothing,243.76,47,4149
6448,Industrial,180.07,76,4417
6449,Home,172.84,78,4081
6450,Beauty,341.78,8,4457
6451,Home,493.43,17,4048
6452,Clothing,219.83,74,4968
6453,Home,72.4,17,4761
6454,Movies,139.69,22,4399
6455,Computers,426.68,30,4638
6456,Sports,26.1,3,4976
6457,Grocery,207.14,49,4008
6458,Music,300.2,12,4626
6459,Computers,103.87,43,4531
6460,Automotive,383.64,12,4139
6461,Industrial,403.96,61,4179
6462,Toys,371.5,36,4432
6463,Industrial,378.56,89,4117
6464,Toys,423.61,26,4042
6465,Toys,361.69,8,4541
6466,Computers,357.19,55,4226
6467,Grocery,325.53,20,4895
6468,Baby,419.85,75,4555
6469,Garden,200.22,72,4728
6470,Books,53.81,22,4436
6471,Electronics,189.76,63,4867
6472,Health,396.48,63,4433
6473,Baby,48.01,18,4932
6474,Tools,482.4,63,4716
6475,Outdoors,250.71,59,4213
6476,Garden,294.49,86,4336
6477,Health,24.02,17,4694
6478,Games,118.21,6,4421
6479,Movies,137.04,70,4639
6480,Grocery,73.76,61,4676
6481,Shoes,71.86,64,4256
6482,Kids,423.73,62,4371
6483,Electronics,364.39,76,4715
6484,Jewelery,196.82,22,4079
6485,Games,196.69,35,4807
6486,Kids,452.06,17,4245
6487,Kids,61.26,74,4078
6488,Computers,119.53,70,4608
6489,Industrial,372.59,34,4693
6490,Sports,446.25,51,4867
6491,Books,454.11,39,4297
6492,Shoes,212.32,41,4932
6493,Movies,402.13,34,4449
6494,Games,218.14,19,4768
6495,Tools,7.4,76,4577
6496,Games,292.98,32,4291
6497,Games,429.29,15,4098
6498,Kids,246.47,1,4611
6499,Games,352.88,31,4266
6500,Baby,24.41,76,4529
6501,Computers,352.15,87,4961
6502,Grocery,74.27,62,4306
6503,Jewelery,232.41,52,4189
6504,Automotive,413.4,20,4288
6505,Sports,496.85,10,4406
6506,Shoes,28.68,21,4510
6507,Garden,153.25,3,4572
6508,Books,29.51,53,4776
6509,Outdoors,454.27,73,4480
6510,Health,402.18,63,4078
6511,Toys,158.83,82,4379
6512,Home,56.14,26,4145
6513,Health,307.78,79,4676
6514,Shoes,498.53,40,4082
6515,Movies,335.12,62,4872
6516,Home,183.16,40,4734
6517,Toys,333.81,65,4044
6518,Music,392.73,72,4258
6519,Books,394.86,54,4386
6520,Movies,444.5,77,4169
6521,Jewelery,134.49,82,4374
6522,Garden,475.05,73,4755
6523,Beauty,75.72,31,4981
6524,Home,104.41,14,4700
6525,Shoes,386.48,40,4220
6526,Beauty,84.63,38,4764
6527,Grocery,67.21,63,4462
6528,Garden,279.41,71,4305
6529,Shoes,147.09,53,4872
6530,Grocery,45.54,63,4745
6531,Tools,266.27,79,4838
6532,Books,194.38,2,4687
6533,Health,374.91,39,4070
6534,Clothing,171.58,22,4540
6535,Grocery,452.38,47,4255
6536,Electronics,180.42,53,4371
6537,Health,323.45,9,4496
6538,Garden,458.73,24,4605
6539,Games,497.67,20,4575
6540,Music,475.76,40,4152
6541,Sports,96.71,31,4096
6542,Movies,157.5,24,4669
6543,Baby,10.23,27,4298
6544,Computers,335.41,52,4036
6545,Home,50.31,50,4536
6546,Books,374.5,64,4074
6547,Music,28.54,37,4380
6548,Electronics,24.7,77,4836
6549,Music,171.66,20,4841
6550,Baby,389.33,39,4194
6551,Baby,298.99,1,4950
6552,Clothing,437.54,16,4451
6553,Music,232.52,36,4201
6554,Health,416.35,54,4073
6555,Computers,418.76,37,4199
6556,Beauty,425.12,31,4072
6557,Electronics,152.33,71,4252
6558,Baby,13.42,64,4456
6559,Games,53.26,20,4522
6560,Outdoors,71.75,73,4067
6561,Electronics,272.93,58,4678
6562,Sports,92.44,13,4272
6563,Computers,251.21,45,4735
6564,Outdoors,315.09,49,4870
6565,Automotive,213.16,74,4627
6566,Industrial,95.08,58,4649
6567,Computers,204.02,36,4989
6568,Automotive,269.07,78,4290
6569,Home,56.66,35,4092
6570,Garden,206.7,72,4383
6571,Beauty,72.39,90,4924
6572,Home,491.67,70,4041
6573,Tools,265.65,68,4751
6574,Tools,391.64,69,4100
6575,Tools,38.94,31,4584
6576,Garden,387.64,42,4194
6577,Garden,405.51,9,4178
6578,Kids,17.22,82,4111
6579,Kids,295.47,63,4694
6580,Games,196.73,56,4232
6581,Industrial,127.88,16,4814
6582,Clothing,185.73,77,4644
6583,Beauty,98.04,18,4843
6584,Health,492.7,83,4538
6585,Electronics,82.27,42,4275
6586,Music,214.95,43,4131
6587,Sports,247.81,84,4387
6588,Clothing,172.06,12,4589
6589,Grocery,279.48,72,4275
6590,Home,335.19,44,4760
6591,Beauty,460.54,30,4396
6592,Automotive,380.05,1,4989
6593,Outdoors,275.98,45,4237
6594,Beauty,410.07,76,4301
6595,Outdoors,379.58,27,4700
6596,Sports,6.67,24,4722
6597,Movies,417.63,81,4530
6598,Music,480.8,39,4776
6599,Electronics,159.42,33,4112
6600,Tools,18.79,17,4710
6601,Automotive,51.74,59,4774
6602,Clothing,402.46,7,4513
6603,Books,248.51,21,4191
6604,Shoes,75.18,11,4254
6605,Music,164.32,45,4008
6606,Health,473.7,79,4243
6607,Home,282.48,27,4716
6608,Shoes,13.1,62,4180
6609,Beauty,333.05,32,4735
6610,Toys,107.26,52,4783
6611,Shoes,481.11,75,4423
6612,Baby,52.24,80,4654
6613,Health,123.49,51,4488
6614,Industrial,148.21,87,4994
6615,Baby,17.76,40,4694
6616,Computers,20.4,38,4756
6617,Books,370.69,36,4253
6618,Home,177.2,44,4945
6619,Electronics,29.32,14,4478
6620,Automotive,452.03,88,4861
6621,Beauty,119.46,63,4313
6622,Electronics,367.59,31,4906
6623,Sports,74.53,5,4964
6624,Baby,406.47,15,4541
6625,Outdoors,192.59,3,4053
6626,Beauty,124.66,56,4381
6627,Games,167.77,43,4517
6628,Books,280.4,11,4591
6629,Outdoors,292.89,88,4477
6630,Home,219.01,31,4198
6631,Baby,372.91,7,4857
6632,Grocery,78.13,16,4947
6633,Garden,164.85,14,4542
6634,Grocery,278.74,63,4345
6635,Jewelery,360.18,90,4874
6636,Music,141.38,25,4989
6637,Music,200.6,10,4070
6638,Books,494.97,87,4931
6639,Books,270.01,29,4474
6640,Toys,62.5,62,4171
6641,Industrial,108.42,37,4823
6642,Music,403.1,34,4086
6643,Clothing,302.63,49,4393
6644,Industrial,218.96,42,4883
6645,Clothing,5.54,78,4833
6646,Music,302.59,79,4716
6647,Electronics,92.11,2,4838
6648,Shoes,24.53,14,4288
6649,Outdoors,347.01,8,4957
6650,Baby,3.5,51,4712
6651,Home,212.82,34,4113
6652,Computers,378.13,39,4064
6653,Beauty,497.8,48,4826
6654,Sports,267.79,39,4852
6655,Home,338.47,47,4747
6656,Music,450.51,76,4580
6657,Electronics,133.46,30,4072
6658,Computers,335.04,54,4714
6659,Kids,425.93,74,4265
6660,Shoes,378.65,26,4070
6661,Games,159.89,50,4755
6662,Clothing,113.67,63,4870
6663,Music,481.42,21,4854
6664,Tools,120.8,6,4944
6665,Electronics,313.47,29,4140
6666,Shoes,171.92,24,4364
6667,Computers,422.12,45,4352
6668,Kids,223.33,49,4850
6669,Beauty,177.33,62,4461
6670,Health,195.73,18,4283
6671,Grocery,429.2,70,4719
6672,Automotive,367.25,31,4422
6673,Beauty,50.01,86,4166
6674,Automotive,168.01,8,4013
6675,Home,425.64,4,4192
6676,Toys,324.77,44,4918
6677,Sports,64.9,29,4435
6678,Clothing,295.39,40,4692
6679,Outdoors,403.21,4,4223
6680,Shoes,40.53,67,4847
6681,Outdoors,477.3,18,4727
6682,Computers,314.97,2,4657
6683,Garden,342.22,74,4331
6684,Music,214.12,58,4637
6685,Games,38.69,90,4913
6686,Health,364.02,60,4733
6687,Automotive,311.39,60,4885
6688,Games,494.85,61,4997
6689,Toys,19.99,82,4363
6690,Automotive,63.09,85,4412
6691,Beauty,274.36,37,4616
6692,Toys,277.44,46,4914
6693,Outdoors,410.08,73,4957
6694,Toys,44.51,45,4473
6695,Music,18.93,17,4506
6696,Kids,272.81,38,4838
6697,Beauty,51.77,7,4918
6698,Automotive,368.23,60,4918
6699,Shoes,207.33,45,4546
6700,Sports,265.96,69,4115
6701,Outdoors,254.99,59,4721
6702,Beauty,27.53,88,4549
6703,Computers,135.0,38,4799
6704,Beauty,482.0,40,4233
6705,Music,298.32,43,4300
6706,Health,368.99,15,4186
6707,Beauty,336.17,88,4629
6708,Garden,262.1,77,4886
6709,Jewelery,169.39,54,4567
6710,Shoes,185.38,30,4450
6711,Toys,498.99,23,4686
6712,Music,5.52,41,4008
6713,Health,240.7,5,4589
6714,Health,92.42,25,4049
6715,Garden,222.95,81,4005
6716,Computers,457.12,23,4352
6717,Outdoors,376.47,81,4337
6718,Automotive,388.07,7,4733
6719,Toys,261.23,84,4617
6720,Games,262.24,57,4324
6721,Games,435.6,59,4129
6722,Sports,298.22,90,4863
6723,Health,413.37,37,4615
6724,Clothing,330.52,43,4583
6725,Computers,494.2,84,4600
6726,Kids,5.89,68,4822
6727,Tools,62.79,6,4419
6728,Games,398.23,76,4266
6729,Clothing,138.51,90,4934
6730,Shoes,397.16,79,4488
6731,Outdoors,255.61,33,4886
6732,Kids,135.41,14,4977
6733,Movies,329.21,25,4380
6734,Clothing,324.0,62,4978
6735,Tools,366.83,26,4205
6736,Industrial,194.25,18,4198
6737,Baby,20.94,67,4883
6738,Clothing,226.98,6,4661
6739,Computers,432.66,81,4352
6740,Baby,75.5,83,4435
6741,Sports,442.03,90,4237
6742,Sports,71.57,27,4723
6743,Outdoors,70.27,53,4724
6744,Tools,134.55,78,4181
6745,Baby,469.72,53,4346
6746,Electronics,247.73,10,4675
6747,Computers,248.26,67,4077
6748,Industrial,258.78,62,4036
6749,Health,356.56,69,4875
6750,Grocery,138.28,61,4956
6751,Kids,51.67,37,4652
6752,Shoes,456.08,78,4073
6753,Grocery,487.75,40,4007
6754,Industrial,334.45,18,4897
6755,Beauty,73.41,53,4744
6756,Electronics,109.88,42,4532
6757,Automotive,138.98,18,4258
6758,Grocery,332.27,66,4659
6759,Movies,201.85,80,4924
6760,Shoes,298.49,14,4111
6761,Clothing,214.35,89,4519
6762,Beauty,175.64,72,4641
6763,Health,29.51,43,4875
6764,Books,335.75,79,4833
6765,Grocery,160.95,42,4930
6766,Toys,100.3,59,4231
6767,Shoes,421.11,34,4614
6768,Outdoors,117.5,47,4849
6769,Automotive,286.15,22,4424
6770,Beauty,341.22,68,4353
6771,Computers,114.62,16,4946
6772,Music,6.33,10,4978
6773,Kids,135.32,38,4344
6774,Games,385.63,65,4472
6775,Games,155.0,1,4609
6776,Music,2.05,88,4552
6777,Games,223.67,43,4455
6778,Baby,471.42,70,4075
6779,Games,405.45,38,4253
6780,Music,232.38,81,4604
6781,Tools,423.37,43,4669
6782,Clothing,419.75,78,4621
6783,Books,245.31,19,4764
6784,Beauty,76.2,51,4898
6785,Electronics,355.74,15,4557
6786,Outdoors,102.96,88,4880
6787,Toys,323.4,81,4099
6788,Movies,83.64,90,4473
6789,Beauty,176.74,77,4825
6790,Toys,34.88,48,4275
6791,Computers,267.73,63,4757
6792,Beauty,209.13,41,4731
6793,Clothing,455.6,46,4867
6794,Baby,205.92,46,4253
6795,Outdoors,189.93,76,4518
6796,Kids,254.57,90,4858
6797,Home,496.9,56,4012
6798,Movies,90.81,82,4942
6799,Electronics,150.83,64,4271
6800,Electronics,368.07,89,4971
6801,Baby,172.18,5,4963
6802,Books,22.56,36,4704
6803,Garden,310.4,88,4122
6804,Baby,139.08,26,4120
6805,Kids,65.51,26,4182
6806,Home,155.57,57,4422
6807,Games,203.46,41,4385
6808,Jewelery,376.12,1,4353
6809,Tools,462.99,20,4396
6810,Tools,235.56,7,4789
6811,Beauty,203.78,31,4832
6812,Books,443.73,22,4143
6813,Sports,183.42,47,4078
6814,Grocery,478.1,58,4943
6815,Games,26.39,82,4635
6816,Books,342.43,29,4069
6817,Sports,71.68,50,4711
6818,Tools,204.11,23,4762
6819,Shoes,142.82,76,4043
6820,Computers,331.22,49,4472
6821,Toys,231.05,46,4948
6822,Baby,13.07,41,4258
6823,Garden,225.28,21,4324
6824,Home,403.75,88,4633
6825,Toys,229.01,30,4902
6826,Automotive,331.97,72,4933
6827,Shoes,391.7,85,4645
6828,Home,235.78,60,4270
6829,Computers,351.89,55,4728
6830,Shoes,299.15,64,4369
6831,Baby,287.42,66,4068
6832,Toys,202.75,32,4411
6833,Kids,372.86,3,4427
6834,Automotive,108.53,89,4295
6835,Toys,102.36,79,4299
6836,Music,285.77,89,4238
6837,Games,256.05,63,4258
6838,Automotive,447.8,74,4033
6839,Home,431.46,85,4980
6840,Home,327.11,77,4400
6841,Automotive,114.59,18,4027
6842,Toys,437.52,40,4307
6843,Outdoors,369.43,20,4984
6844,Health,209.38,62,4604
6845,Home,303.44,60,4105
6846,Outdoors,375.51,80,4764
6847,Automotive,40.88,13,4462
6848,Automotive,126.39,46,4768
6849,Computers,209.24,52,4135
6850,Books,161.95,20,4760
6851,Books,491.98,64,4773
6852,Toys,75.34,18,4683
6853,Music,226.48,50,4253
6854,Grocery,270.54,72,4620
6855,Games,147.23,26,4473
6856,Tools,85.43,42,4410
6857,Toys,424.95,20,4986
6858,Clothing,210.15,60,4998
6859,Home,494.35,17,4958
6860,Games,203.24,41,4219
6861,Health,375.85,46,4373
6862,Shoes,344.87,58,4385
6863,Clothing,442.17,50,4892
6864,Home,324.33,72,4646
6865,Kids,446.63,67,4599
6866,Kids,431.55,90,4845
6867,Home,445.71,89,4561
6868,Grocery,62.25,23,4464
6869,Movies,180.97,86,4644
6870,Clothing,73.39,12,4346
6871,Automotive,245.77,76,4119
6872,Electronics,473.89,45,4015
6873,Garden,430.0,1,4493
6874,Industrial,103.45,32,4345
6875,Baby,263.48,62,4138
6876,Sports,62.12,74,4352
6877,Grocery,476.93,20,4730
6878,Automotive,435.15,51,4105
6879,Clothing,355.04,62,4883
6880,Grocery,90.39,48,4729
6881,Games,455.65,68,4696
6882,Games,484.31,29,4088
6883,Jewelery,332.42,84,4469
6884,Toys,432.41,48,4683
6885,Health,154.16,72,4800
6886,Kids,224.04,1,4070
6887,Shoes,80.02,66,4770
6888,Tools,99.35,58,4028
6889,Outdoors,266.39,48,4254
6890,Baby,91.25,17,4350
6891,Beauty,296.9,21,4124
6892,Tools,241.54,71,4005
6893,Automotive,261.71,80,4546
6894,Outdoors,426.11,45,4905
6895,Baby,58.67,80,4277
6896,Electronics,24.59,69,4929
6897,Books,189.95,84,4702
6898,Books,434.49,14,4273
6899,Outdoors,485.81,49,4300
6900,Shoes,40.1,66,4512
6901,Computers,131.4,12,4167
6902,Automotive,121.33,10,4336
6903,Kids,487.31,42,4451
6904,Automotive,2.29,5,4224
6905,Electronics,56.18,45,4631
6906,Jewelery,212.12,84,4564
6907,Home,156.28,54,4981
6908,Toys,466.59,81,4450
6909,Grocery,120.94,43,4760
6910,Computers,212.61,3,4175
6911,Automotive,248.92,38,4672
6912,Garden,267.21,18,4881
6913,Grocery,146.48,67,4087
6914,Beauty,126.72,83,4457
6915,Books,245.98,9,4520
6916,Industrial,97.12,14,4592
6917,Books,161.17,19,4460
